Shop_ID	Shop_Name	URL1	URL2	shopID	venderID
众安美妆专营店	众安美妆专营店	http://mall.jd.com/index-653394.html	https://mall.jd.com/index-653394.html	653394	658152
众安美妆专营店	众安美妆专营店	http://mall.jd.com/index-653394.html	https://mall.jd.com/index-653394.html	653394	658152
众安美妆专营店	众安美妆专营店	http://mall.jd.com/index-653394.html	https://mall.jd.com/index-653394.html	653394	658152
众安美妆专营店	众安美妆专营店	http://mall.jd.com/index-653394.html	https://mall.jd.com/index-653394.html	653394	658152
莲若美妆专营店	莲若美妆专营店	http://mall.jd.com/index-660343.html	https://mall.jd.com/index-660343.html	660343	665355
众安美妆专营店	众安美妆专营店	http://mall.jd.com/index-653394.html	https://mall.jd.com/index-653394.html	653394	658152
弘扬个护专营店	弘扬个护专营店	http://mall.jd.com/index-669709.html	https://mall.jd.com/index-669709.html	669709	674175
新朔个护专营店	新朔个护专营店	http://mall.jd.com/index-616762.html	https://mall.jd.com/index-616762.html	616762	622957
实丰化妆品专营店	实丰化妆品专营店	http://mall.jd.com/index-652108.html	https://mall.jd.com/index-652108.html	652108	656764
实丰化妆品专营店	实丰化妆品专营店	http://mall.jd.com/index-652108.html	https://mall.jd.com/index-652108.html	652108	656764
玛茜旗舰店	玛茜旗舰店	http://mall.jd.com/index-133117.html	https://maqian.jd.com	133117	137366
天色美妆专营店	天色美妆专营店	http://mall.jd.com/index-151073.html	https://tians.jd.com	151073	155732
春水堂美妆专营店	春水堂美妆专营店	http://mall.jd.com/index-616763.html	https://mall.jd.com/index-616763.html	616763	623010
众安美妆专营店	众安美妆专营店	http://mall.jd.com/index-653394.html	https://mall.jd.com/index-653394.html	653394	658152
威梦毅美妆专营店	威梦毅美妆专营店	http://mall.jd.com/index-215914.html	https://mall.jd.com/index-215914.html	215914	223638
威梦毅美妆专营店	威梦毅美妆专营店	http://mall.jd.com/index-215914.html	https://mall.jd.com/index-215914.html	215914	223638
威梦毅美妆专营店	威梦毅美妆专营店	http://mall.jd.com/index-215914.html	https://mall.jd.com/index-215914.html	215914	223638
臻芝官方旗舰店	臻芝官方旗舰店	http://mall.jd.com/index-657115.html	https://mall.jd.com/index-657115.html	657115	662020
楠诺化妆品专营店	楠诺化妆品专营店	http://mall.jd.com/index-770527.html	https://mall.jd.com/index-770527.html	770527	774452
楠诺化妆品专营店	楠诺化妆品专营店	http://mall.jd.com/index-770527.html	https://mall.jd.com/index-770527.html	770527	774452
楠诺化妆品专营店	楠诺化妆品专营店	http://mall.jd.com/index-770527.html	https://mall.jd.com/index-770527.html	770527	774452
众安美妆专营店	众安美妆专营店	http://mall.jd.com/index-653394.html	https://mall.jd.com/index-653394.html	653394	658152
梅强化妆品专营店	梅强化妆品专营店	http://mall.jd.com/index-774339.html	https://mall.jd.com/index-774339.html	774339	778306
众安美妆专营店	众安美妆专营店	http://mall.jd.com/index-653394.html	https://mall.jd.com/index-653394.html	653394	658152
众安美妆专营店	众安美妆专营店	http://mall.jd.com/index-653394.html	https://mall.jd.com/index-653394.html	653394	658152
众安美妆专营店	众安美妆专营店	http://mall.jd.com/index-653394.html	https://mall.jd.com/index-653394.html	653394	658152
众安美妆专营店	众安美妆专营店	http://mall.jd.com/index-653394.html	https://mall.jd.com/index-653394.html	653394	658152
唐娜雅顿官方旗舰店	唐娜雅顿官方旗舰店	http://mall.jd.com/index-778529.html	https://donnaarden.jd.com	778529	782722
棠溪塘美妆旗舰店	棠溪塘美妆旗舰店	http://mall.jd.com/index-772470.html	https://tangxitang.jd.com	772470	776457
棠溪塘美妆旗舰店	棠溪塘美妆旗舰店	http://mall.jd.com/index-772470.html	https://tangxitang.jd.com	772470	776457
棠溪塘美妆旗舰店	棠溪塘美妆旗舰店	http://mall.jd.com/index-772470.html	https://tangxitang.jd.com	772470	776457
棠溪塘美妆旗舰店	棠溪塘美妆旗舰店	http://mall.jd.com/index-772470.html	https://tangxitang.jd.com	772470	776457
棠溪塘美妆旗舰店	棠溪塘美妆旗舰店	http://mall.jd.com/index-772470.html	https://tangxitang.jd.com	772470	776457
棠溪塘美妆旗舰店	棠溪塘美妆旗舰店	http://mall.jd.com/index-772470.html	https://tangxitang.jd.com	772470	776457
棠溪塘美妆旗舰店	棠溪塘美妆旗舰店	http://mall.jd.com/index-772470.html	https://tangxitang.jd.com	772470	776457
棠溪塘美妆旗舰店	棠溪塘美妆旗舰店	http://mall.jd.com/index-772470.html	https://tangxitang.jd.com	772470	776457
棠溪塘美妆旗舰店	棠溪塘美妆旗舰店	http://mall.jd.com/index-772470.html	https://tangxitang.jd.com	772470	776457
棠溪塘美妆旗舰店	棠溪塘美妆旗舰店	http://mall.jd.com/index-772470.html	https://tangxitang.jd.com	772470	776457
棠溪塘美妆旗舰店	棠溪塘美妆旗舰店	http://mall.jd.com/index-772470.html	https://tangxitang.jd.com	772470	776457
棠溪塘美妆旗舰店	棠溪塘美妆旗舰店	http://mall.jd.com/index-772470.html	https://tangxitang.jd.com	772470	776457
棠溪塘美妆旗舰店	棠溪塘美妆旗舰店	http://mall.jd.com/index-772470.html	https://tangxitang.jd.com	772470	776457
棠溪塘美妆旗舰店	棠溪塘美妆旗舰店	http://mall.jd.com/index-772470.html	https://tangxitang.jd.com	772470	776457
棠溪塘美妆旗舰店	棠溪塘美妆旗舰店	http://mall.jd.com/index-772470.html	https://tangxitang.jd.com	772470	776457
棠溪塘美妆旗舰店	棠溪塘美妆旗舰店	http://mall.jd.com/index-772470.html	https://tangxitang.jd.com	772470	776457
棠溪塘美妆旗舰店	棠溪塘美妆旗舰店	http://mall.jd.com/index-772470.html	https://tangxitang.jd.com	772470	776457
棠溪塘美妆旗舰店	棠溪塘美妆旗舰店	http://mall.jd.com/index-772470.html	https://tangxitang.jd.com	772470	776457
棠溪塘美妆旗舰店	棠溪塘美妆旗舰店	http://mall.jd.com/index-772470.html	https://tangxitang.jd.com	772470	776457
棠溪塘美妆旗舰店	棠溪塘美妆旗舰店	http://mall.jd.com/index-772470.html	https://tangxitang.jd.com	772470	776457
京东自营	京东自营	http://mall.jd.com/index-0.html	http://mall.jd.com/index-0.html	0	0
联合利华京东自营旗舰店	联合利华京东自营旗舰店	http://mall.jd.com/index-1000003663.html	http://mall.jd.com/index-1000003663.html	1000003663	1000003663
舒肤佳京东自营官方旗舰店	舒肤佳京东自营官方旗舰店	http://mall.jd.com/index-1000003051.html	http://mall.jd.com/index-1000003051.html	1000003051	1000003051
舒肤佳京东自营官方旗舰店	舒肤佳京东自营官方旗舰店	http://mall.jd.com/index-1000003051.html	http://mall.jd.com/index-1000003051.html	1000003051	1000003051
联合利华京东自营旗舰店	联合利华京东自营旗舰店	http://mall.jd.com/index-1000003663.html	http://mall.jd.com/index-1000003663.html	1000003663	1000003663
舒肤佳京东自营官方旗舰店	舒肤佳京东自营官方旗舰店	http://mall.jd.com/index-1000003051.html	http://mall.jd.com/index-1000003051.html	1000003051	1000003051
舒肤佳京东自营官方旗舰店	舒肤佳京东自营官方旗舰店	http://mall.jd.com/index-1000003051.html	http://mall.jd.com/index-1000003051.html	1000003051	1000003051
联合利华京东自营旗舰店	联合利华京东自营旗舰店	http://mall.jd.com/index-1000003663.html	http://mall.jd.com/index-1000003663.html	1000003663	1000003663
舒肤佳京东自营官方旗舰店	舒肤佳京东自营官方旗舰店	http://mall.jd.com/index-1000003051.html	http://mall.jd.com/index-1000003051.html	1000003051	1000003051
联合利华京东自营旗舰店	联合利华京东自营旗舰店	http://mall.jd.com/index-1000003663.html	http://mall.jd.com/index-1000003663.html	1000003663	1000003663
联合利华京东自营旗舰店	联合利华京东自营旗舰店	http://mall.jd.com/index-1000003663.html	http://mall.jd.com/index-1000003663.html	1000003663	1000003663
舒肤佳京东自营官方旗舰店	舒肤佳京东自营官方旗舰店	http://mall.jd.com/index-1000003051.html	http://mall.jd.com/index-1000003051.html	1000003051	1000003051
舒肤佳京东自营官方旗舰店	舒肤佳京东自营官方旗舰店	http://mall.jd.com/index-1000003051.html	http://mall.jd.com/index-1000003051.html	1000003051	1000003051
联合利华京东自营旗舰店	联合利华京东自营旗舰店	http://mall.jd.com/index-1000003663.html	http://mall.jd.com/index-1000003663.html	1000003663	1000003663
联合利华京东自营旗舰店	联合利华京东自营旗舰店	http://mall.jd.com/index-1000003663.html	http://mall.jd.com/index-1000003663.html	1000003663	1000003663
联合利华京东自营旗舰店	联合利华京东自营旗舰店	http://mall.jd.com/index-1000003663.html	http://mall.jd.com/index-1000003663.html	1000003663	1000003663
舒肤佳京东自营官方旗舰店	舒肤佳京东自营官方旗舰店	http://mall.jd.com/index-1000003051.html	http://mall.jd.com/index-1000003051.html	1000003051	1000003051
舒肤佳京东自营官方旗舰店	舒肤佳京东自营官方旗舰店	http://mall.jd.com/index-1000003051.html	http://mall.jd.com/index-1000003051.html	1000003051	1000003051
舒肤佳京东自营官方旗舰店	舒肤佳京东自营官方旗舰店	http://mall.jd.com/index-1000003051.html	http://mall.jd.com/index-1000003051.html	1000003051	1000003051
舒肤佳京东自营官方旗舰店	舒肤佳京东自营官方旗舰店	http://mall.jd.com/index-1000003051.html	http://mall.jd.com/index-1000003051.html	1000003051	1000003051
舒肤佳京东自营官方旗舰店	舒肤佳京东自营官方旗舰店	http://mall.jd.com/index-1000003051.html	http://mall.jd.com/index-1000003051.html	1000003051	1000003051
联合利华京东自营旗舰店	联合利华京东自营旗舰店	http://mall.jd.com/index-1000003663.html	http://mall.jd.com/index-1000003663.html	1000003663	1000003663
联合利华京东自营旗舰店	联合利华京东自营旗舰店	http://mall.jd.com/index-1000003663.html	http://mall.jd.com/index-1000003663.html	1000003663	1000003663
舒肤佳京东自营官方旗舰店	舒肤佳京东自营官方旗舰店	http://mall.jd.com/index-1000003051.html	http://mall.jd.com/index-1000003051.html	1000003051	1000003051
舒肤佳京东自营官方旗舰店	舒肤佳京东自营官方旗舰店	http://mall.jd.com/index-1000003051.html	http://mall.jd.com/index-1000003051.html	1000003051	1000003051
联合利华京东自营旗舰店	联合利华京东自营旗舰店	http://mall.jd.com/index-1000003663.html	http://mall.jd.com/index-1000003663.html	1000003663	1000003663
淘仕化妆品专营店	淘仕化妆品专营店	http://mall.jd.com/index-68405.html	https://nanseshidai.jd.com	68405	70145
众安美妆专营店	众安美妆专营店	http://mall.jd.com/index-653394.html	https://mall.jd.com/index-653394.html	653394	658152
杜师傅官方旗舰店	杜师傅官方旗舰店	http://mall.jd.com/index-628372.html	https://mall.jd.com/index-628372.html	628372	633272
虎镖药妆专营店	虎镖药妆专营店	http://mall.jd.com/index-707944.html	https://hubiaomz.jd.com	707944	712331
瑞倪化妆品专营店	瑞倪化妆品专营店	http://mall.jd.com/index-142134.html	https://rnhzp.jd.com	142134	146836
美丽誓颜子业专卖店	美丽誓颜子业专卖店	http://mall.jd.com/index-652806.html	https://meilishiyan-zy.jd.com	652806	657506
杜师傅官方旗舰店	杜师傅官方旗舰店	http://mall.jd.com/index-628372.html	https://mall.jd.com/index-628372.html	628372	633272
泊泉雅专卖店	泊泉雅专卖店	http://mall.jd.com/index-143684.html	https://boquanyayls.jd.com	143684	148233
甄致美化妆品专营店	甄致美化妆品专营店	http://mall.jd.com/index-669882.html	https://mall.jd.com/index-669882.html	669882	674262
虎镖药妆专营店	虎镖药妆专营店	http://mall.jd.com/index-707944.html	https://hubiaomz.jd.com	707944	712331
达乐福个护专营店	达乐福个护专营店	http://mall.jd.com/index-671070.html	https://mall.jd.com/index-671070.html	671070	675350
象山湖身体护肤专营店	象山湖身体护肤专营店	http://mall.jd.com/index-754972.html	https://mall.jd.com/index-754972.html	754972	759511
满婷淼乐专卖店	满婷淼乐专卖店	http://mall.jd.com/index-711901.html	https://mall.jd.com/index-711901.html	711901	716135
楚都恒康个护化妆专营店	楚都恒康个护化妆专营店	http://mall.jd.com/index-151829.html	https://mall.jd.com/index-151829.html	151829	156951
楚都恒康个护化妆专营店	楚都恒康个护化妆专营店	http://mall.jd.com/index-151829.html	https://mall.jd.com/index-151829.html	151829	156951
弘扬个护专营店	弘扬个护专营店	http://mall.jd.com/index-669709.html	https://mall.jd.com/index-669709.html	669709	674175
荣昊个人护理专营店	荣昊个人护理专营店	http://mall.jd.com/index-688117.html	https://mall.jd.com/index-688117.html	688117	691911
香香护肤	香香护肤	http://mall.jd.com/index-19819.html	https://xiangxianghufu.jd.com	19819	20436
Matin Rosie化妆品官方旗舰店	Matin Rosie化妆品官方旗舰店	http://mall.jd.com/index-95019.html	https://matinrosie.jd.com	95019	97212
绵俪美妆专营店	绵俪美妆专营店	http://mall.jd.com/index-80429.html	https://kitty.jd.com	80429	83638
老中医旗舰店	老中医旗舰店	http://mall.jd.com/index-170591.html	https://laozhongyi.jd.com	170591	176649
老中医旗舰店	老中医旗舰店	http://mall.jd.com/index-170591.html	https://laozhongyi.jd.com	170591	176649
老中医旗舰店	老中医旗舰店	http://mall.jd.com/index-170591.html	https://laozhongyi.jd.com	170591	176649
The Beauty Club海外旗舰店	The Beauty Club海外旗舰店	http://mall.jd.com/index-591923.html	http://mall.jd.com/index-591923.html	591923	599987
粉帕名妆海外专营店	粉帕名妆海外专营店	http://mall.jd.com/index-663970.html	http://mall.jd.com/index-663970.html	663970	668646
粉帕名妆海外专营店	粉帕名妆海外专营店	http://mall.jd.com/index-663970.html	http://mall.jd.com/index-663970.html	663970	668646
粉帕名妆海外专营店	粉帕名妆海外专营店	http://mall.jd.com/index-663970.html	http://mall.jd.com/index-663970.html	663970	668646
粉帕名妆海外专营店	粉帕名妆海外专营店	http://mall.jd.com/index-663970.html	http://mall.jd.com/index-663970.html	663970	668646
粉帕名妆海外专营店	粉帕名妆海外专营店	http://mall.jd.com/index-663970.html	http://mall.jd.com/index-663970.html	663970	668646
安安纯新化妆品旗舰店	安安纯新化妆品旗舰店	http://mall.jd.com/index-166670.html	https://mall.jd.com/index-166670.html	166670	172454
esanssy官方旗舰店	esanssy官方旗舰店	http://mall.jd.com/index-180561.html	https://mall.jd.com/index-180561.html	180561	186772
楚都恒康个护化妆专营店	楚都恒康个护化妆专营店	http://mall.jd.com/index-151829.html	https://mall.jd.com/index-151829.html	151829	156951
楚都恒康个护化妆专营店	楚都恒康个护化妆专营店	http://mall.jd.com/index-151829.html	https://mall.jd.com/index-151829.html	151829	156951
楚都恒康个护化妆专营店	楚都恒康个护化妆专营店	http://mall.jd.com/index-151829.html	https://mall.jd.com/index-151829.html	151829	156951
泊泉雅专卖店	泊泉雅专卖店	http://mall.jd.com/index-143684.html	https://boquanyayls.jd.com	143684	148233
淘仕化妆品专营店	淘仕化妆品专营店	http://mall.jd.com/index-68405.html	https://nanseshidai.jd.com	68405	70145
贤俊化妆品专营店	贤俊化妆品专营店	http://mall.jd.com/index-67561.html	https://xianjun.jd.com	67561	69402
贤俊化妆品专营店	贤俊化妆品专营店	http://mall.jd.com/index-67561.html	https://xianjun.jd.com	67561	69402
贤俊化妆品专营店	贤俊化妆品专营店	http://mall.jd.com/index-67561.html	https://xianjun.jd.com	67561	69402
贤俊化妆品专营店	贤俊化妆品专营店	http://mall.jd.com/index-67561.html	https://xianjun.jd.com	67561	69402
贤俊化妆品专营店	贤俊化妆品专营店	http://mall.jd.com/index-67561.html	https://xianjun.jd.com	67561	69402
贤俊化妆品专营店	贤俊化妆品专营店	http://mall.jd.com/index-67561.html	https://xianjun.jd.com	67561	69402
文腾美妆	文腾美妆	http://mall.jd.com/index-16591.html	https://wentengmeizhuang.jd.com	16591	17596
贤俊化妆品专营店	贤俊化妆品专营店	http://mall.jd.com/index-67561.html	https://xianjun.jd.com	67561	69402
贤俊化妆品专营店	贤俊化妆品专营店	http://mall.jd.com/index-67561.html	https://xianjun.jd.com	67561	69402
贤俊化妆品专营店	贤俊化妆品专营店	http://mall.jd.com/index-67561.html	https://xianjun.jd.com	67561	69402
安安纯新化妆品旗舰店	安安纯新化妆品旗舰店	http://mall.jd.com/index-166670.html	https://mall.jd.com/index-166670.html	166670	172454
韩菲诗美妆官方旗舰店	韩菲诗美妆官方旗舰店	http://mall.jd.com/index-210552.html	https://mall.jd.com/index-210552.html	210552	218516
