Shop_ID	Shop_Name	URL1	URL2	shopID	venderID
悦诗风吟京东自营官方旗舰店	悦诗风吟京东自营官方旗舰店	http://mall.jd.com/index-1000014041.html	http://mall.jd.com/index-1000014041.html	1000014041	1000014041
海囤全球个护美妆海外自营专区	海囤全球个护美妆海外自营专区	http://mall.jd.com/index-1000010101.html	http://mall.jd.com/index-1000010101.html	1000010101	1000010101
Kanebo海外京东自营旗舰店	Kanebo海外京东自营旗舰店	http://mall.jd.com/index-1000120861.html	http://mall.jd.com/index-1000120861.html	1000120861	1000120861
美益天旗舰店	美益天旗舰店	http://mall.jd.com/index-801954.html	https://mall.jd.com/index-801954.html	801954	804466
海蓝之谜京东自营专区	海蓝之谜京东自营专区	http://mall.jd.com/index-1000016304.html	http://mall.jd.com/index-1000016304.html	1000016304	1000016304
汉药旗舰店	汉药旗舰店	http://mall.jd.com/index-869915.html	https://mall.jd.com/index-869915.html	869915	10032705
资生堂个人护理用品京东自营旗舰店	资生堂个人护理用品京东自营旗舰店	http://mall.jd.com/index-1000003533.html	http://mall.jd.com/index-1000003533.html	1000003533	1000003533
相宜本草京东自营旗舰店	相宜本草京东自营旗舰店	http://mall.jd.com/index-1000002833.html	http://mall.jd.com/index-1000002833.html	1000002833	1000002833
资生堂个人护理用品京东自营旗舰店	资生堂个人护理用品京东自营旗舰店	http://mall.jd.com/index-1000003533.html	http://mall.jd.com/index-1000003533.html	1000003533	1000003533
理肤泉京东自营官方旗舰店	理肤泉京东自营官方旗舰店	http://mall.jd.com/index-1000002625.html	http://mall.jd.com/index-1000002625.html	1000002625	1000002625
京东自营	京东自营	http://mall.jd.com/index-0.html	http://mall.jd.com/index-0.html	0	0
藏皂旗舰店	藏皂旗舰店	http://mall.jd.com/index-885820.html	https://zangzao.jd.com	885820	10047125
欧莱雅京东自营官方旗舰店	欧莱雅京东自营官方旗舰店	http://mall.jd.com/index-1000002662.html	http://mall.jd.com/index-1000002662.html	1000002662	1000002662
资生堂个人护理用品京东自营旗舰店	资生堂个人护理用品京东自营旗舰店	http://mall.jd.com/index-1000003533.html	http://mall.jd.com/index-1000003533.html	1000003533	1000003533
欧莱雅京东自营官方旗舰店	欧莱雅京东自营官方旗舰店	http://mall.jd.com/index-1000002662.html	http://mall.jd.com/index-1000002662.html	1000002662	1000002662
欧诗漫官方旗舰店	欧诗漫官方旗舰店	http://mall.jd.com/index-20841.html	https://osmshop.jd.com	20841	21425
佰草集京东自营旗舰店	佰草集京东自营旗舰店	http://mall.jd.com/index-1000003221.html	http://mall.jd.com/index-1000003221.html	1000003221	1000003221
理肤泉京东自营官方旗舰店	理肤泉京东自营官方旗舰店	http://mall.jd.com/index-1000002625.html	http://mall.jd.com/index-1000002625.html	1000002625	1000002625
资生堂个人护理用品京东自营旗舰店	资生堂个人护理用品京东自营旗舰店	http://mall.jd.com/index-1000003533.html	http://mall.jd.com/index-1000003533.html	1000003533	1000003533
自然堂京东自营旗舰店	自然堂京东自营旗舰店	http://mall.jd.com/index-1000002667.html	http://mall.jd.com/index-1000002667.html	1000002667	1000002667
一一美妆铺	一一美妆铺	http://mall.jd.com/index-15199.html	https://mall.jd.com/index-15199.html	15199	16227
欧莱雅京东自营官方旗舰店	欧莱雅京东自营官方旗舰店	http://mall.jd.com/index-1000002662.html	http://mall.jd.com/index-1000002662.html	1000002662	1000002662
倩碧京东自营专区	倩碧京东自营专区	http://mall.jd.com/index-1000006441.html	http://mall.jd.com/index-1000006441.html	1000006441	1000006441
美佳人化妆品专营店	美佳人化妆品专营店	http://mall.jd.com/index-786829.html	https://mall.jd.com/index-786829.html	786829	790519
欧莱雅京东自营官方旗舰店	欧莱雅京东自营官方旗舰店	http://mall.jd.com/index-1000002662.html	http://mall.jd.com/index-1000002662.html	1000002662	1000002662
花印京东自营官方旗舰店	花印京东自营官方旗舰店	http://mall.jd.com/index-1000002626.html	http://mall.jd.com/index-1000002626.html	1000002626	1000002626
aas官方旗舰店	aas官方旗舰店	http://mall.jd.com/index-807729.html	https://mall.jd.com/index-807729.html	807729	809919
OLAY玉兰油京东自营旗舰店	OLAY玉兰油京东自营旗舰店	http://mall.jd.com/index-1000002499.html	http://mall.jd.com/index-1000002499.html	1000002499	1000002499
贝德玛京东自营官方旗舰店	贝德玛京东自营官方旗舰店	http://mall.jd.com/index-1000008614.html	http://mall.jd.com/index-1000008614.html	1000008614	1000008614
科颜氏京东自营专区	科颜氏京东自营专区	http://mall.jd.com/index-1000007204.html	http://mall.jd.com/index-1000007204.html	1000007204	1000007204
曼秀雷敦自营官方旗舰店	曼秀雷敦自营官方旗舰店	http://mall.jd.com/index-1000003180.html	http://mall.jd.com/index-1000003180.html	1000003180	1000003180
露得清京东自营旗舰店	露得清京东自营旗舰店	http://mall.jd.com/index-1000002558.html	http://mall.jd.com/index-1000002558.html	1000002558	1000002558
倩碧京东自营专区	倩碧京东自营专区	http://mall.jd.com/index-1000006441.html	http://mall.jd.com/index-1000006441.html	1000006441	1000006441
联合利华京东自营旗舰店	联合利华京东自营旗舰店	http://mall.jd.com/index-1000003663.html	http://mall.jd.com/index-1000003663.html	1000003663	1000003663
雪花秀（Sulwhasoo）海外自营专区	雪花秀（Sulwhasoo）海外自营专区	http://mall.jd.com/index-1000123902.html	http://mall.jd.com/index-1000123902.html	1000123902	1000123902
藏皂旗舰店	藏皂旗舰店	http://mall.jd.com/index-885820.html	https://zangzao.jd.com	885820	10047125
欧莱雅京东自营官方旗舰店	欧莱雅京东自营官方旗舰店	http://mall.jd.com/index-1000002662.html	http://mall.jd.com/index-1000002662.html	1000002662	1000002662
欧珀莱京东自营旗舰店	欧珀莱京东自营旗舰店	http://mall.jd.com/index-1000002586.html	http://mall.jd.com/index-1000002586.html	1000002586	1000002586
自然堂官方旗舰店	自然堂官方旗舰店	http://mall.jd.com/index-56178.html	https://mall.jd.com/index-56178.html	56178	60328
法国娇韵诗京东自营旗舰店	法国娇韵诗京东自营旗舰店	http://mall.jd.com/index-1000002983.html	http://mall.jd.com/index-1000002983.html	1000002983	1000002983
欧莱雅京东自营官方旗舰店	欧莱雅京东自营官方旗舰店	http://mall.jd.com/index-1000002662.html	http://mall.jd.com/index-1000002662.html	1000002662	1000002662
大宝京东自营旗舰店	大宝京东自营旗舰店	http://mall.jd.com/index-1000002591.html	http://mall.jd.com/index-1000002591.html	1000002591	1000002591
欧莱雅京东自营官方旗舰店	欧莱雅京东自营官方旗舰店	http://mall.jd.com/index-1000002662.html	http://mall.jd.com/index-1000002662.html	1000002662	1000002662
理肤泉京东自营官方旗舰店	理肤泉京东自营官方旗舰店	http://mall.jd.com/index-1000002625.html	http://mall.jd.com/index-1000002625.html	1000002625	1000002625
JZYT海外专营店	JZYT海外专营店	http://mall.jd.com/index-113468.html	http://mall.jd.com/index-113468.html	113468	116365
翔欧美妆专营店	翔欧美妆专营店	http://mall.jd.com/index-773479.html	https://mall.jd.com/index-773479.html	773479	777351
欧莱雅京东自营官方旗舰店	欧莱雅京东自营官方旗舰店	http://mall.jd.com/index-1000002662.html	http://mall.jd.com/index-1000002662.html	1000002662	1000002662
欧莱雅京东自营官方旗舰店	欧莱雅京东自营官方旗舰店	http://mall.jd.com/index-1000002662.html	http://mall.jd.com/index-1000002662.html	1000002662	1000002662
野菜旗舰店	野菜旗舰店	http://mall.jd.com/index-832796.html	https://mall.jd.com/index-832796.html	832796	833914
海囤全球个护美妆海外自营专区	海囤全球个护美妆海外自营专区	http://mall.jd.com/index-1000010101.html	http://mall.jd.com/index-1000010101.html	1000010101	1000010101
联合利华海外自营旗舰店	联合利华海外自营旗舰店	http://mall.jd.com/index-1000078335.html	http://mall.jd.com/index-1000078335.html	1000078335	1000078335
欧莱雅京东自营官方旗舰店	欧莱雅京东自营官方旗舰店	http://mall.jd.com/index-1000002662.html	http://mall.jd.com/index-1000002662.html	1000002662	1000002662
相宜本草京东自营旗舰店	相宜本草京东自营旗舰店	http://mall.jd.com/index-1000002833.html	http://mall.jd.com/index-1000002833.html	1000002833	1000002833
李医生京东自营官方旗舰店	李医生京东自营官方旗舰店	http://mall.jd.com/index-1000095065.html	http://mall.jd.com/index-1000095065.html	1000095065	1000095065
