Items	URL	Class	Class_ID	Items_ID
精华	https://item.jd.com/29241937318.html	面部护肤	1,878,120,970	29241937318
精华	https://item.jd.com/36423008920.html	面部护肤	1,878,120,970	36423008920
精华	https://item.jd.com/1938088.html	面部护肤	1,878,120,970	1938088
精华	https://item.jd.com/27147661343.html	面部护肤	1,878,120,970	27147661343
精华	https://item.jd.com/31065250059.html	面部护肤	1,878,120,970	31065250059
精华	https://item.jd.com/4571487.html	面部护肤	1,878,120,970	4571487
精华	https://item.jd.com/2114925.html	面部护肤	1,878,120,970	2114925
精华	https://item.jd.com/2943346.html	面部护肤	1,878,120,970	2943346
精华	https://item.jd.com/4564456.html	面部护肤	1,878,120,970	4564456
眼霜	https://item.jd.com/1425100014.html	面部护肤	1,878,120,971	1425100014
眼霜	https://item.jd.com/4905764.html	面部护肤	1,878,120,971	4905764
眼霜	https://item.jd.com/2130557.html	面部护肤	1,878,120,971	2130557
眼霜	https://item.jd.com/1968229574.html	面部护肤	1,878,120,971	1968229574
眼霜	https://item.jd.com/20804081652.html	面部护肤	1,878,120,971	20804081652
眼霜	https://item.jd.com/1951743120.html	面部护肤	1,878,120,971	1951743120
眼霜	https://item.jd.com/1973409090.html	面部护肤	1,878,120,971	1973409090
眼霜	https://item.jd.com/27866231610.html	面部护肤	1,878,120,971	27866231610
眼霜	https://item.jd.com/4137047.html	面部护肤	1,878,120,971	4137047
眼霜	https://item.jd.com/30123857127.html	面部护肤	1,878,120,971	30123857127
眼霜	https://item.jd.com/4874564.html	面部护肤	1,878,120,971	4874564
眼霜	https://item.jd.com/1965644024.html	面部护肤	1,878,120,971	1965644024
眼霜	https://item.jd.com/1951564234.html	面部护肤	1,878,120,971	1951564234
眼霜	https://item.jd.com/1973698286.html	面部护肤	1,878,120,971	1973698286
眼霜	https://item.jd.com/4448019.html	面部护肤	1,878,120,971	4448019
眼霜	https://item.jd.com/34745741612.html	面部护肤	1,878,120,971	34745741612
眼霜	https://item.jd.com/24683415890.html	面部护肤	1,878,120,971	24683415890
眼霜	https://item.jd.com/30050522166.html	面部护肤	1,878,120,971	30050522166
眼霜	https://item.jd.com/4562813.html	面部护肤	1,878,120,971	4562813
眼霜	https://item.jd.com/4905762.html	面部护肤	1,878,120,971	4905762
眼霜	https://item.jd.com/1995604626.html	面部护肤	1,878,120,971	1995604626
眼霜	https://item.jd.com/1999396119.html	面部护肤	1,878,120,971	1999396119
